3780;Dependable Plumbing and Sewer;1799 Rosemary Way;45;33;01/09/84 01:00;1970-02-06;99840.2024;50915.0157;7671;190;71056.7580;1.569056E+6;363660335.0
3781;Bernhardt Ltd.;1185 County line Rd.;38;26;08/01/76 05:22;2004-01-17;85695.5232;29426.4408;12742;96;81824.6112;9.139421E+6;22919424.0
3782;Cosmo Skin Care Center;1185 County line Rd.;36;14;08/12/93 04:55;1987-12-14;60902.6802;67824.8490;7946;22;12045.0624;1.180593E+6;414978627.0
3783;Mergenthaler Inc.;3062 Lindenwood Ln.;16;44;06/07/02 05:27;2004-06-19;75834.5078;38474.2455;14856;160;42560.7352;1.163736E+6;191179518.0
3784;Nel Video Productions;135 Lakewood place;45;43;11/07/93 10:35;1986-08-10;72900.7204;22824.3700;12796;235;51344.5712;888600.0;498850750.0
3785;Venturi Discount Drugs;445 Park Ave.;13;42;07/03/84 10:13;1992-09-29;80586.0124;93896.3188;29014;108;41622.2051;6.187737E+6;412463108.0
3786;Percy Photography;1575 Oak Ave.  Apt. 2C;17;43;04/12/79 03:35;2003-08-13;71632.6050;75705.5562;22804;52;59466.7918;9.502E+6;119841908.0
3787;Darcy Frame and Matting Servic;310 Walker Ave.;33;16;11/05/70 08:47;2002-09-22;76402.2565;88316.8080;2070;101;80840.9003;6.334216E+6;70904370.0
3788;Salt & Pepper Catering Service;43078 Kennedy Dr.;38;19;10/11/00 05:33;2004-06-16;25035.5632;85929.7360;13128;172;75087.1696;547520.0;11182311.0
3789;Air France;852 Sumac Rd.;39;45;09/04/03 03:53;1978-09-01;63890.7622;21030.9990;22797;189;2787.0280;6.35755E+6;52600128.0
3790;North West Gas Co.;2600 Winsor Mall;25;38;11/07/71 06:07;1971-03-14;98224.1309;60830.4015;14611;240;49560.9756;3.385544E+6;131293944.0
3791;Camp Stuff;1799 Rosemary Way;36;36;01/05/80 12:08;1980-11-08;95919.8110;25560.8984;1827;88;45240.1810;2.799355E+6;615169112.0
3792;Derbin Contracting Services;1126 Hillcrest Ave;7;16;02/01/02 12:53;2007-09-13;8525.1122;97614.0236;16009;206;61308.1686;2.138315E+6;13587392.0
3793;Schnitzer Denist College;1770 first St.;20;45;01/10/83 04:22;2002-12-24;51090.6871;65369.7506;19973;64;42816.8880;7.126014E+6;757481429.0
3794;Gourmet the Frog;839 Burton Ave;30;13;09/06/05 03:00;1990-03-25;4370.5536;92910.2020;30734;232;24910.5560;104144.0;49134288.0
3795;New Dehli Auto Exchange;22 Clay rd.;44;17;12/02/07 07:48;1982-11-20;78100.7314;85690.2110;21984;214;7712.6000;8.094315E+6;39045580.0
3796;Resnick DDS;310 Walker Ave.;21;33;02/08/05 11:28;2007-11-16;5920.9584;93298.6854;4278;254;81505.9120;1.417196E+6;6153796.0
3797;Toggle & Myerson Ltd;2045 St. johns Ave.;16;38;06/10/84 05:27;2005-07-27;25224.8300;44812.0320;7953;207;42840.2224;7.515008E+6;755664898.0
3798;Cosmo Skin Care Center;433 Burton Ave.;7;39;11/01/92 10:55;2005-03-21;91026.8612;8117.3475;18456;139;24420.7710;162965.0;4672052.0
3799;Car Suite Cleaners;1077 Court Ave.;15;25;08/05/00 12:33;1982-12-06;95289.1789;1577.1198;28135;66;17405.2975;1.24068E+6;147397254.0
3800;Trapezoid Studios;210 Cresant Rd.;24;36;04/03/78 11:33;2004-08-11;29915.3340;33624.1890;30015;42;74426.2708;7.403656E+6;147900856.0
3801;Gourmet the Frog;242 Ashland Ave.;34;7;06/09/95 04:47;2002-10-10;67968.2365;79957.0655;26753;223;77878.1444;6.398684E+6;952291154.0
3802;Energy Source Diet Centers;3148 cottonwood Ct.;17;20;03/12/72 03:47;2004-04-16;62640.1339;15195.2455;9924;14;77618.4608;1.060978E+6;341790624.0
3803;Acme Chemical Supply;1949 Cloverdale Rd.;4;30;10/10/01 10:20;2000-06-13;98831.1968;18337.9723;7089;163;40800.1324;2.70822E+6;141548412.0
3804;Meonits & Mogogni Inc.;3150 Skokie Valley Rd.;19;44;02/02/06 03:48;2003-02-19;37952.5048;26856.8290;21039;191;75357.6520;5.35212E+6;153297600.0
3805;Foy Aviation;231 Sheriden Rd.;28;21;06/05/83 09:13;1992-07-08;24240.2418;87893.9758;14913;218;74692.1312;2.445238E+6;1185625.0
3806;Facelift Kitchen and Bath;245 Oakridge Ave.;3;16;09/10/04 02:33;2001-09-13;27832.8458;94239.1740;9549;184;96628.6285;4.289972E+6;4564336.0
3807;Toggle & Myerson Ltd;844 Spruce St.;27;7;03/05/09 01:02;2001-06-07;54105.2082;79724.4425;12245;188;7064.3006;4.621966E+6;145439729.0
3808;Hilco Auto Body;120 high St.;36;15;06/02/77 06:53;2000-07-29;81368.1020;39920.4800;20814;162;41356.4399;3.345586E+6;336042548.0
3809;Morgan Construction Co;788 Tennyson Ave.;39;24;11/07/83 09:27;2001-09-28;37850.0100;76450.0507;25836;214;49708.1666;7.2549E+6;169482019.0
3810;Schmidt Denists;1839 McCraren Rd.;26;34;02/04/95 10:47;1970-08-16;13720.2973;1273.2672;15742;150;11000.1750;1.931783E+6;814409150.0
3811;Vanity Town;456 Grossman Ln.;5;17;06/01/07 07:35;2000-01-05;15572.1824;64832.2970;198;224;87520.2156;4.94811E+6;631539848.0
3812;Futoons Cartoons Emporium;654 Walnut Rd.;24;4;01/10/06 05:42;1972-11-17;82168.7788;78854.9840;10815;88;96000.0160;3.438166E+6;303190800.0
3813;Glassman & Stone;1859 Green Bay Rd.;42;19;10/09/03 03:55;1977-10-30;62384.8360;15236.3261;23696;30;77096.9892;2.012526E+6;2075559.0
3814;Ernie's Foriegn Car Service;21 Lakeview Terrace #2312;21;28;04/09/79 09:42;2001-07-01;61692.9632;95404.4318;12694;191;75318.7863;5.66304E+6;252931949.0
3815;Portugal, Liddy, & Son Ltd.;770 Exmoor Rd.;4;3;02/02/85 05:08;2000-10-13;48494.8202;10034.7050;21444;78;84992.5000;4.4176E+6;562354572.0
3816;Dependable Plumbing and Sewer;3181 Barkwood Ct.;3;27;02/05/96 05:42;2004-05-06;300.1897;61832.0075;15249;126;35110.1532;4.96285E+6;123403952.0
3817;North Park Lighting Galleries;600 Central Ave;36;36;01/09/93 06:07;1989-10-01;96625.5793;6007.3680;18827;208;41680.4390;9.351928E+6;296872380.0
3818;Cotton Thumb Ltd.;4522 N. Greenview Apt. 1B;15;39;06/05/98 04:35;1994-05-15;93400.2080;57252.1936;23934;121;24760.5707;2.130041E+6;636142080.0
3819;Bako Delicatessen;1436 Waverly Rd.;12;26;04/11/04 06:02;1980-08-08;29211.6522;90090.0296;10399;212;35592.2660;7.861693E+6;13139226.0
3820;Elm Place Business Supplies;1975 elmwood Circle;48;5;07/03/70 11:20;2000-07-20;39455.3917;16160.1276;4322;50;68591.2224;9.32775E+6;479850140.0
3821;John G. Hartling Ltd.;1235 Easton Rd.;26;24;09/04/94 03:40;1982-09-14;44584.3552;49754.5560;6204;20;82732.4187;1.45016E+6;316797856.0
3822;Green Bay Travel Services;175 beech St.;43;42;08/09/87 12:33;1980-07-18;61046.3364;90496.6797;7204;12;55226.6800;5.734236E+6;199579064.0
3823;Funnyface Amusement Games;1715 Chicago Ave.;10;21;06/01/03 04:40;1982-10-27;26642.0752;83258.6294;27046;243;26600.4906;5.41681E+6;22791757.0
3824;Nitelites Party Rental;1907 S. Prospect Ave.;41;4;05/07/79 10:33;1994-08-15;71503.0848;98976.8226;16586;182;73880.3711;2.40306E+6;42401490.0
3825;AA Advertising;224  Highwood Ave.;24;3;05/03/04 02:27;2006-01-16;81687.8872;29530.7528;330;144;79819.9584;7.879325E+6;306112400.0
3826;Ampro Office Team Ltd.;629 Kincaid Ave.;6;36;02/06/79 12:08;1992-06-19;96050.1168;42958.6631;3531;244;2270.4103;2.394152E+6;34146722.0
3827;Happ Aluminum Siding Co.;456 Groverland Ave.;16;15;02/12/06 01:22;1989-05-06;8098.0210;41241.1431;11659;189;88236.9704;1.950755E+6;497152.0
3828;Masterlands Cleaning;45 South Deer Creek Drive;38;12;04/05/07 09:15;1980-01-16;39357.9362;26645.0187;13212;132;86448.2320;1.609768E+6;32611139.0
3829;MedicServe Medical Supply;3181 Barkwood Ct.;17;48;03/06/05 11:53;1983-06-07;71843.5390;72900.7932;14701;176;19200.8240;9.072832E+6;129904788.0
3830;Camp Oconomowoc;511 Hill;6;26;09/09/71 10:20;1985-02-21;92672.7606;19370.4128;31776;116;80015.0621;2.530874E+6;283566108.0
3831;Gordon & Son Brockerage Ltd.;600 Central Ave.;45;43;01/06/00 05:40;1975-02-12;31960.3993;78361.5322;2631;48;1950.6594;3.696176E+6;218657712.0
3832;Green Bay Travel Services;1235 Easton Rd.;48;10;12/10/83 10:47;2006-08-20;39068.8264;70046.3264;19191;16;32655.2851;1.753756E+6;263304000.0
3833;Froggy's Gourmet Catering;4522 N. Greenview Apt. 1B;11;41;08/02/91 07:47;1990-04-07;68758.6399;67145.3311;31549;249;87232.9552;9.904121E+6;457667644.0
3834;Air Indonesia;3181 Barkwood Ct.;37;24;11/12/91 01:47;1990-06-29;35840.5892;10810.1124;21835;63;94224.6424;5.669141E+6;739347600.0
3835;Nitelites Party Rental;231 Sheriden Rd.;9;6;09/12/00 04:00;1975-10-07;13440.8756;30115.1840;8578;80;78093.1584;78071.0;72682410.0
3836;Mergenthaler Inc.;1831 Beverly Place #9D;1;16;09/03/99 05:20;1975-02-17;46263.2540;27306.0880;7995;160;60032.8755;5.012424E+6;481079448.0
3837;Green Bay Travel Services;662 Lyons Circle;5;38;01/04/96 11:07;1992-11-11;56524.2266;79216.4080;20523;79;85929.5210;356907.0;268171624.0
3838;Venturi Discount Drugs;4522 N. Greenview Apt. 1B;48;17;04/09/72 10:07;2003-11-10;72354.4924;57225.4632;12393;152;78880.6356;4.182316E+6;139706998.0
3839;Griffith Paving and Sealcoatin;2510 Crain;18;6;12/11/83 11:22;2002-12-22;17216.5192;81436.1056;24075;68;63815.2918;487589.0;402239826.0
3840;Air Barbados;1233 Arbor Rd.;45;45;07/03/02 08:00;1970-01-18;60704.5638;80352.5450;14718;35;44570.7147;4.6799E+6;73309496.0
3841;Park District Of America;45 South Deer Creek Drive;25;48;01/05/92 11:40;2001-08-12;37381.2357;28520.8172;22656;160;43145.9446;8.928145E+6;638324000.0
3842;Myers Chocolates and Confectio;1235 Easton Rd.;30;11;02/09/79 11:13;1986-02-02;21630.0622;26384.9649;28903;104;90560.4943;6.834182E+6;199744402.0
3843;Toggle & Myerson Ltd;334 Lynn Terrace;39;37;12/03/71 12:02;2001-03-05;66288.4010;33784.5274;10216;96;92022.2216;2.309528E+6;67161700.0
3844;Futoons Cartoons Emporium;302-A Crestwood Village Rd.;27;9;11/08/93 01:02;2001-01-21;5784.5640;16552.9963;31472;250;35072.6155;1.773805E+6;153238527.0
3845;Marcy Elaine Bakery;1575 Oak Ave.  Apt. 2C;31;1;04/04/90 12:08;2001-08-12;38456.1909;66544.1161;22353;202;35246.5300;9.913472E+6;52897866.0
3846;AAA Daniels Antiques;1450 Harding Ave.;42;5;12/11/01 07:33;2004-01-24;68776.8116;80338.7102;7299;90;3792.2276;552866.0;39124988.0
3847;Ernie's Foriegn Car Service;2045 St. johns Ave.;43;48;04/09/05 05:27;1974-05-17;45401.8379;2168.5420;25399;70;70110.6688;2.280364E+6;712305784.0
3848;Acturial Enterprises Ltd.;445 Park Ave.;3;18;10/12/87 06:27;2003-10-08;81921.3280;92524.0115;501;85;40072.2525;9.09056E+6;638131974.0
3849;Darcy Frame and Matting Servic;2510 Crain;26;45;02/12/01 01:33;2006-04-02;18705.4011;89458.7754;27476;143;60075.1357;9.256274E+6;484748288.0
3850;Esmarda Chemical Manufacturers;225 Jeffrys Place;23;25;02/04/86 12:02;1974-03-07;33470.5008;33964.1928;7506;124;14528.5200;9.673634E+6;8759699.0
3851;DBN Bank;12 Fort Sheriden Ave.;28;30;04/08/00 02:07;2003-07-20;49145.4835;53600.4477;19887;176;62390.7328;6.686646E+6;578034956.0
3852;Kapp Camera and Video;355 Golf Rd.;11;39;07/08/02 09:15;1998-10-23;36973.5568;60020.8773;25263;177;14308.6960;3.994736E+6;179567023.0
3853;Vanity Town;355 Golf Rd.;26;27;07/01/02 09:35;1970-05-07;89131.2101;82081.5450;5693;169;53024.0494;8.673982E+6;229856376.0
3854;Air France;1234 Devonshire Court;11;31;02/09/86 12:07;2003-01-06;59105.5910;81561.1056;26260;110;43757.5418;9.530905E+6;164081844.0
3855;Jay's Cabinet Company;5518 Madison St.;24;42;12/09/00 09:40;2002-01-29;55996.7960;71023.9765;9716;42;43340.1416;4.557136E+6;543226976.0
3856;Air Barbados;2600 Winsor Mall;37;43;08/07/75 05:42;2000-11-21;9240.9368;10180.1869;16420;224;78094.1410;9.255055E+6;52100120.0
3857;Darcy Frame and Matting Servic;1795 Lake Cook Rd.;8;3;02/01/05 10:55;1975-01-14;70086.7700;17140.5874;10637;130;50974.4800;2.067152E+6;598219600.0
3858;Caranisco Homes;77 Blackhawk Rd;45;26;05/02/01 05:48;2002-06-22;7600.8880;11187.0640;20616;252;95824.7776;3.08095E+6;32044014.0
3859;Maintence Services of Maine;135 Lakewood place;12;23;12/08/05 11:27;1986-03-21;19136.8866;76893.7892;3504;152;15541.3680;2.430512E+6;635521568.0
3860;Lambert & Locke Legal Services;1882 St. Johns;13;28;02/03/88 10:27;2001-01-22;84160.9075;37439.0376;3984;169;96570.8666;7.639004E+6;58279400.0
3861;Facelift Kitchen and Bath;1575 Oakwood Ave.;12;11;07/12/87 06:13;2002-03-22;42660.8524;50280.3989;21009;193;12554.0050;5.259888E+6;195266764.0
3862;Lake Shore Publishing;3487 Green Bay Rd.;22;26;04/06/02 07:40;1977-07-14;39488.3920;45254.1186;11151;216;19965.8302;3.184522E+6;287256856.0
3863;Metro Appliance Service;1770 first St.;13;11;06/09/78 04:20;2005-07-04;69800.3720;71375.6164;9123;107;47632.7584;5.295209E+6;169335000.0
3864;Highland Lanes;115 Judson Rd.;50;24;07/05/84 10:22;2006-03-26;35512.8640;58696.5872;21036;156;71216.3355;2.732218E+6;625351440.0
3865;MedicServe Medical Supply;313 Grove Ave.;6;37;05/05/00 05:42;1974-09-04;40317.6396;68320.7403;26199;168;97873.4488;3.182853E+6;572969292.0
3866;Rythmics Ltd.;45 South Deer Creek Drive;14;8;07/03/86 05:20;1972-11-27;40622.1099;3713.5976;177;149;89223.1428;7.19424E+6;271619592.0
3867;Happ Aluminum Siding Co.;1799 Rosemary Way;40;45;06/08/74 06:20;1975-12-06;16854.8523;3421.2816;30002;11;68875.0312;1.851782E+6;275472610.0
3868;Glassman & Stone;1704 Ridgelee Rd;13;12;10/11/05 05:07;1982-02-02;46820.9100;60104.6502;6947;128;70852.3920;2.401792E+6;31144344.0
3869;Bill's Dive Shop;1337 Cavell Ave.;36;13;02/06/06 01:42;2005-09-26;3680.2120;73017.9736;14355;109;88905.4895;529500.0;975713688.0
3870;Ampro Office Team Ltd.;600 Central Ave;36;12;08/10/05 11:28;1972-12-26;40670.4520;17312.9495;65;240;17795.5776;3.330424E+6;1407018.0
3871;Cutter Lawn Mower Repair;969 Saxony Drive;47;22;06/10/76 01:08;2005-02-12;60919.1159;65676.5648;20290;136;88937.4744;3.85518E+6;123266602.0
3872;Lennox Air Pollution Control;785 Highland place;36;13;06/12/06 06:13;1987-05-25;57618.0224;48436.2040;666;129;1486.7250;2.034381E+6;135736925.0
3873;Air Indonesia;788 Tennyson Ave.;18;50;06/02/72 04:53;1996-11-27;99014.1756;65444.7045;11668;222;34263.6405;8.171616E+6;390430500.0
3874;Lake Shore Publishing;14836 W. River Oaks Dr.;25;6;09/10/78 05:53;2006-08-20;42126.4471;46855.4408;21546;64;12327.1544;3.581083E+6;302535957.0
3875;AA Advertising;1009 marvel Way;10;14;02/05/06 05:53;1986-09-23;49201.0656;24680.1200;27218;185;51560.3568;1.027623E+6;9284040.0
3876;Sigman and Freud Psychiatry;218 Oakridge Ave.;35;40;03/03/74 07:22;1980-03-03;94656.2320;93000.5608;24403;100;47652.6910;5.726514E+6;136242.0
3877;Hardee Woodwork Ltd.;35 Glenlake Dr.;32;13;07/02/97 07:20;1982-06-27;93929.4400;87205.5824;1665;75;39331.5088;7.20452E+6;618620177.0
3878;Keyth Contracting and Repair;1633 McGovern place;49;36;03/09/06 08:07;1974-09-11;93464.9200;6934.8195;11502;30;48868.2706;4.795E+6;245372710.0
3879;Smith & Wesson Militia;3062 Lindenwood Ln.;30;36;03/03/96 04:28;2002-03-09;69644.0859;42992.0335;27533;254;20788.0556;7.723504E+6;203204927.0
3880;PGS Associates;1337 Cavell Ave.;22;47;03/04/00 06:13;2000-02-07;25682.9380;37201.0234;16284;105;69552.5840;3.15008E+6;630535284.0
3881;Sigman and Freud Psychiatry;2922 Twin Oaks Drive;16;36;06/09/82 12:33;1983-06-15;46453.2000;97425.3908;15188;163;4653.5360;3.450695E+6;143544956.0
3882;Doll House Rock;3478 Bryn Mawr St.;23;18;05/04/90 03:55;1970-05-25;2730.0052;67428.1500;14128;43;37697.4904;7.615007E+6;131556216.0
3883;Perimeter Security Consultants;2045 St. johns Ave.;4;25;03/04/98 11:27;2002-03-05;70676.2062;47145.7536;3609;34;52940.3584;7.623222E+6;2327052.0
3884;Lee Stairworks and Carpentry,;2267 Anderson Lane;42;10;08/03/06 06:40;2001-11-08;60958.3698;12416.3814;5394;222;69219.4028;9.543525E+6;610746760.0
3885;Ernie's Foriegn Car Service;726 White Oaks Ave.;50;35;03/07/00 08:35;2001-11-09;62400.2336;35436.5087;17981;44;6341.6330;2.82318E+6;504324115.0
3886;Lake Shore Publishing;1550 Ridge Rd.;19;32;02/08/72 03:02;2001-02-15;65074.0400;53730.2090;30724;156;43900.5926;7.300844E+6;633349505.0
3887;Doerner's Awnings and Canopies;550 Sheridan;42;49;12/03/78 02:13;2000-06-04;4191.1180;36063.9924;30452;135;95638.1088;8.037776E+6;450998352.0
3888;American Deli Workers Union;430 Oakland Drive;45;30;06/04/06 05:53;2000-10-16;60081.1360;16612.9068;29698;56;64280.9603;1.725976E+6;8816080.0
3889;Quad City Cleaning;3344 Beachwood Ln.;24;22;09/04/00 11:15;1997-01-27;54716.7485;6125.0493;30996;176;23192.6155;7.666632E+6;104887008.0
3890;Smith Communications Inc.;175 beech St.;5;16;02/11/08 12:13;2007-06-03;78603.3296;2444.7004;28545;79;53808.4925;7.631968E+6;845195620.0
3891;Lickmen Restoration;1912 Old Briar Lane #2;15;23;02/02/88 11:20;1999-07-08;80005.6672;3970.5782;26406;8;80023.8844;5.477018E+6;323629056.0
3892;Morgan Construction Co;1444 Chantilly Ln.;3;4;03/12/81 11:22;2001-11-16;5440.6388;53593.9685;2133;244;65616.7792;7.95288E+6;240612684.0
3893;Brand Y Creative Services;201-C Frontage Rd.;40;42;12/02/86 01:33;1989-01-21;61772.4774;55625.8360;16422;52;70327.2191;1.737128E+6;443824572.0
3894;Woodworks Co.;4259 W. Lake Ave.;42;50;01/01/73 02:13;1996-05-15;88124.8396;53703.2769;26754;126;14112.0778;2.011776E+6;183516992.0
3895;Pasifico Inc.;643 De Temple Rd.;10;19;11/11/02 11:48;1980-05-07;75814.7263;31808.8513;15575;11;29075.4747;9.083719E+6;1719291.0
3896;Highland Lanes;1220 Heather Lane;11;42;05/07/00 11:00;2005-11-25;1946.4817;74462.7825;10980;238;99429.5195;5.8888E+6;906690140.0
3897;Pasifico Inc.;3487 Green Bay Rd.;19;45;07/09/84 11:53;1970-10-23;24663.6420;15572.7986;24980;172;34620.1166;7.585029E+6;218604224.0
3898;Maintence Services of Maine;3901 Chester Ave. Apt. 3C;32;24;10/02/86 10:40;1990-11-13;90135.7108;57987.6838;9704;116;93920.0172;3.60683E+6;173923500.0
3899;Hibbard Road Suppliers;969 Saxony Drive;2;5;04/12/70 11:07;1990-10-14;15870.2294;29324.2723;10055;54;33800.2042;6.174974E+6;417626313.0
3900;Trapezoid Studios;3059 Priscilla Court;5;15;02/03/92 09:08;1992-02-17;83915.4810;32881.5336;26301;129;2256.9225;9.881278E+6;33219074.0
3901;Griffith Paving and Sealcoatin;1658 Second St.;7;3;11/06/81 05:55;2000-02-14;88770.6934;42976.0450;18770;190;40848.3815;6.57673E+6;14112800.0
3902;New Dehli Auto Exchange;139 Bay Colony Dr.;13;40;02/03/76 03:33;1993-08-08;39514.1491;87484.2740;26225;216;95356.9100;7.716746E+6;180848601.0
3903;Dean Barnett Furniture Repair;1065 Hillcrest Circle;42;42;06/08/04 01:28;1986-11-18;26564.6860;39817.2320;4469;92;4132.4560;426888.0;785799336.0
3904;Cradle the Call;2936 Arlington Ave.;41;10;03/09/87 10:07;2004-07-24;41404.0352;88136.9740;17439;230;5448.8331;5.206472E+6;716080508.0
3905;Auto Interior Carpeting Compan;937 Judson Ave.;24;11;09/04/94 02:47;1975-06-21;84824.7010;19250.2100;13070;83;95725.8848;1.222715E+6;242547136.0
3906;Funnyface Amusement Games;3062 Lindenwood Ln.;6;19;10/02/00 11:33;1974-10-15;77136.4832;81809.0485;31878;92;49646.8323;8.733844E+6;404726440.0
3907;Toggle & Myerson Ltd;241 Callan Rd.;42;32;06/10/94 05:13;1986-11-27;49228.0761;63046.5308;6099;234;87381.9090;7.891508E+6;18025520.0
3908;Gordon & Son Brockerage Ltd.;1486 Oakwood;4;2;05/04/06 03:48;1983-10-27;18877.2204;10004.8000;10301;144;27280.0704;7.074236E+6;311516165.0
3909;Cradle the Call;1155 Ridgewood Drive;36;5;04/11/02 08:55;2005-08-17;50977.7806;16640.5135;23629;12;68975.4704;3.15687E+6;374199648.0
3910;Happ Aluminum Siding Co.;3148 cottonwood Ct.;11;7;12/11/00 08:42;2003-07-30;92570.3466;62958.7174;7498;84;7360.1461;7.445791E+6;342060228.0
3911;Park District Of America;505 N. Frances St.;7;13;05/08/06 09:42;1993-08-23;54100.3812;50329.2506;4754;27;2573.0302;8.184909E+6;781856838.0
3912;Hoffman Printing Center;456 Grossman Ln.;42;42;03/09/77 03:00;2001-12-08;19968.2378;70505.5872;26438;246;32470.4288;8.836962E+6;36772728.0
3913;Highland Woods City Hall;5518 Madison St.;23;41;02/09/01 06:35;1989-03-13;70528.0955;46562.6856;11976;214;23341.3956;9.879039E+6;6939009.0
3914;Perimeter Security Consultants;45 South Deer Creek Drive;22;24;01/01/82 10:02;1978-10-06;78648.8582;26892.4100;15990;143;83667.0128;4.45152E+6;77155145.0
3915;MedicServe Medical Supply;12 Fort Sheriden Ave.;17;6;01/10/87 04:20;1974-11-27;80406.2661;60412.3456;16814;199;8042.4910;6.502525E+6;21781530.0
3916;Green Shoes Corp.;1701 W. Mellody Rd.;26;42;11/02/04 11:47;1972-10-16;23990.2943;98924.3068;4306;200;7881.1443;6.71892E+6;266420100.0
3917;Foy Aviation;3150 Skokie Valley Rd.;24;4;04/03/07 09:47;2004-12-16;57110.6511;93280.0551;14239;98;20088.0592;4.87398E+6;194668602.0
3918;Block Boats and Lures;1450 Harding Ave.;48;36;09/11/01 11:33;2004-01-24;24384.7360;87480.8970;11895;136;78482.1100;7.636588E+6;68323875.0
3919;Corbins, Rodriguez, & Savocchi;2600 Winsor Mall;10;11;04/06/88 08:22;2003-10-09;85968.1558;81060.5527;11343;8;37240.9330;5.799185E+6;123840939.0
3920;Lickmen Restoration;1126 Hillcrest Ave;7;7;07/10/96 11:28;1992-10-16;14862.5652;6284.5475;31867;54;94840.2468;6.818324E+6;351054767.0
3921;Ampro Office Team Ltd.;2032 Northbrook Ct.;9;42;01/06/05 05:27;2000-10-26;6372.2960;20704.4906;2472;192;60710.7733;8.225931E+6;219608400.0
3922;Deer Lake Inn;59 Cordon Terr.;29;23;05/03/88 05:20;1992-09-27;91588.3363;32575.5000;18180;235;82810.6462;5.652589E+6;10849887.0
3923;Metro Appliance Service;632 Roger Williams;15;22;07/03/75 04:53;1986-08-24;77175.5888;14628.5086;2565;78;69080.2836;4.89814E+6;177344000.0
3924;Block Boats and Lures;242 Ashland Ave.;9;17;02/06/74 12:07;1987-03-02;3875.1693;48852.2462;11833;140;20421.1891;4.915392E+6;54893933.0
3925;Morton Roofing and Siding;12 Craven Way;6;26;07/11/88 01:35;1983-10-16;63746.3212;47923.2367;5094;141;38429.9465;5.53352E+6;361982256.0
3926;Energy Source Diet Centers;456 Grossman Ln.;5;24;08/02/01 04:13;1989-01-20;1444.2601;71850.9400;49;11;15944.0560;420377.0;33258.0
3927;Acturial Enterprises Ltd.;785 Highland place;47;48;05/11/87 08:27;1996-01-08;44910.2714;74156.3416;11781;121;31943.3000;5.245683E+6;658432152.0
3928;First National Bank of Ottowa;1575 Oak Ave.  Apt. 2C;36;10;11/03/85 03:33;2007-01-09;57787.9334;73160.5270;10033;48;94028.8100;3.088692E+6;625711047.0
3929;Maintence Services of Maine;1975 elmwood Circle;16;7;07/12/73 03:35;2001-02-27;20842.3749;94556.9900;1695;157;78950.0932;1.215925E+6;116696825.0
3930;Elle Hypnosis and Therapy Cent;1752 Clinton Ave.;50;9;04/02/94 02:02;1972-09-25;56972.9357;86400.8904;7341;168;22770.9840;7.104648E+6;216685410.0
3931;First National Bank of Ottowa;1875 Roger Williams Ave.;50;29;01/12/03 02:53;1977-12-23;49428.2211;99179.8000;31211;160;7744.5922;5.933271E+6;80423088.0
3932;Shaggy's Grooming Services;302-A Crestwood Village Rd.;2;15;07/03/87 02:55;2001-02-19;55537.7147;64036.7350;26350;152;59052.8617;9.712294E+6;267684219.0
3933;Lickmen Restoration;785 Highland place;33;9;01/01/97 07:07;1974-11-06;92580.6208;96796.2564;19429;12;87564.1250;6.258054E+6;5596222.0
3934;Acturial Enterprises Ltd.;1912 Old Briar Lane #2;17;6;01/06/93 10:35;2005-01-24;787.9068;2105.3524;19179;234;96296.4283;6.057774E+6;697306300.0
3935;Perimeter Security Consultants;1860 Parkside Ln.;24;5;04/06/91 10:08;1975-10-21;68756.4830;53046.1728;189;115;49348.8396;4.884006E+6;28076770.0
3936;Happ Aluminum Siding Co.;2479 Woodridge Drive;18;47;01/12/92 04:28;2003-05-08;81498.0100;1867.4345;7260;201;65100.2482;8.983339E+6;771866470.0
3937;John G. Hartling Ltd.;456 Groverland Ave.;42;36;07/02/06 06:55;1975-04-26;72700.1308;72695.9032;28671;131;84680.0747;8.65177E+6;352490028.0
3938;Pete's Auto Repair;310 Walker Ave.;17;16;08/10/93 06:07;2001-06-06;60480.2114;28934.9048;16492;56;94334.2936;8.589252E+6;204888980.0
3939;Johnson, Erico & Co CPA's;1949 Cloverdale Rd.;25;50;06/10/07 10:15;2005-12-03;80608.1658;12000.3044;6903;139;90650.4678;2.904976E+6;183391722.0
3940;AA Advertising;614 green bay Rd.;30;50;06/05/01 08:20;1975-08-27;12744.9374;66703.4894;6761;8;37332.3566;470424.0;427382142.0
3941;George Lee Antiques;1859 Green Bay Rd.;42;2;02/03/03 08:55;1997-09-14;75674.2632;37105.4944;20059;123;7383.7792;3.111779E+6;22596372.0
3942;Acturial Enterprises Ltd.;35 Glenlake Dr.;4;33;06/05/07 10:47;1974-10-20;62117.1825;30480.3650;25539;64;67750.7892;9.722072E+6;539608888.0
3943;Quad City Cleaning;310 Walker Ave.;40;17;04/09/83 10:33;1977-07-08;6110.9008;18563.2032;23364;116;47975.9356;8.358733E+6;127867038.0
3944;Meonits & Mogogni Inc.;445 Park Ave.;4;24;03/10/96 08:22;1998-11-09;20288.4550;606.2818;29040;198;42553.3614;9.265997E+6;438035840.0
3945;Hibop Heating and Air Conditio;1770 first St.;37;18;02/11/04 08:40;1974-01-20;47805.4776;30748.7808;1323;93;19080.3347;2.028006E+6;351970652.0
